"Date","Tweet","ReplyTo","RT","Likes","RTs"
"2015-12-08 18:21Z","Saiu o edital para mestrado em Ciências Biológicas. São 20 vagas e as inscrições abrem em 5 de janeiro. Confira: https://t.co/5Kn9p8k0md ","",NA,0,0
"2015-12-08 15:32Z","Vem aí o 4º Simpósio Brasileiro dos Pós-Graduandos em Música - Simpom! Inscreva seu trabalho até 15 de janeiro! https://t.co/hNhtVCZR81 ","",NA,1,0
"2015-12-08 13:44Z","Peças teatrais, filmes, colóquio e mesas de discussões na VII Semana de Ensino e Teatro, que começa amanhã. Veja: https://t.co/W5MjRSyQUL ","",NA,2,1
"2015-12-08 12:31Z","Sejam muito bem-vindos, @maiden_bear, @JulioLevin e @Florde10deJunho !

👏👏👏 #galeraunirio ","",NA,1,0
"2015-12-08 11:15Z","Bom dia! ⛅ Foi lançado o edital para o mestrado profissional em Infecção HIV/AIDS e Hepatites Virais. Saiba mais: https://t.co/rr5DHx5pAD ","",NA,0,0
"2015-12-08 10:51Z","@blowhive Bom dia! Falta pouco! A informação que temos é que as inscrições devem abrir nos próximos dias. Avisaremos aqui! Abs, ","@blowhive",NA,1,0
"2015-12-07 18:57Z","A Semana do Programa de Pós-Graduação em Educação vem com tudo! Confira a programação, que começa amanhã: https://t.co/gGRgNgcHDw ","",NA,0,0
"2015-12-07 16:53Z","'Quando escrevia, ele mergulhava na própria obra', diz filha de João Guimarães Rosa em aula aberta no CLA. Confira: https://t.co/kLrdZzcr0N ","",NA,1,0
"2015-12-07 15:55Z","Quer ser bolsista do Programa de Educação Tutoria da #unirio? Então, não perca tempo! As inscrições começam hoje.  https://t.co/ye9pWOCVqF ","",NA,0,0
"2015-12-07 14:32Z","Fique de olho: seleção aberta do PPGARQ. Inscrições a partir de 18/01/2016. https://t.co/UsL6cSOraD ","",NA,0,0
"2015-12-07 12:50Z","Projeto de extensão realiza visitas guiadas a igrejas históricas do centro de Rio. Venha se encantar com elas! Veja: https://t.co/BRZBvkQVmu ","",NA,0,0
"2015-12-07 11:39Z","O bom da vida é ser feliz, até mesmo debaixo de chuva. Bom dia e ótima semana a todos! ☔😃 https://t.co/lNgC4dcsWb ","",NA,0,0
"2015-12-07 10:37Z","@jupavan98, o edital do THE está previsto para ser publicado nos próximos dias. Vamos aguardar!!!! 😉 ","@jupavan98",NA,1,0
"2015-12-04 16:43Z","Alunos do Fábrica de Cuidados apresentam espetáculos de fim de ano: ‘Papo Kbça’ e ‘Entre umas e outras’. Confira: https://t.co/FvUU2DRmnB ","",NA,0,0
"2015-12-04 15:02Z","Peças teatrais, filmes, colóquio e mesas de discussões na VII Semana de Ensino e Teatro, entre 9 e 11/12. Não perca!https://t.co/W5MjRSyQUL ","",NA,1,0
"2015-12-04 13:32Z","PPGAN lança edital para mestrado e doutorado em Alimentos e Nutrição. Inscrições começam no próximo dia 7. Saiba +: https://t.co/A1y3hmuZgW ","",NA,0,0
"2015-12-04 12:45Z","⛅ Bom dia, @bernardocox, @jupavan98 e @VANNYSTEROY! Sejam muito bem-vindos! 
👏👏👏 #galeraunirio #siga #curta ","",NA,1,0
"2015-12-04 12:07Z","O @comunicaUNIRIO agradece a todos os seus seguidores. Estamos felizes em tê-los aqui com a gente! 💙

#galeraunirio https://t.co/cCHXnuvfvc ","",NA,7,1
"2015-12-03 20:37Z","Daqui a pouco, às 20h, tem aula aberta sobre Guimarães Rosa, com presença da filha do escritor! Venha participar: https://t.co/plXZJeBb2R ","",NA,0,0
"2015-12-03 16:47Z","Palestra sobre interação entre células tumorais e mesenquimais do @IBUNIRIO acontece amanhã, às 12h. Confira: https://t.co/FZiFvJBEDX ","",NA,0,0
"2015-12-03 14:31Z","@glauciinhaa_ e @EuEstudante , sejam bem-vindos!

👏👏👏 #galeraunirio #siga #curta ","@glauciinhaa_",NA,0,0
"2015-12-03 13:35Z","Não perca hoje o I Encontro de História da Filosofia na #unirio. O tema é 'Sobre o Infinito'. Às 13h30, no CCET. https://t.co/jecNYGPhvE ","",NA,1,1
"2015-12-03 11:51Z","Bom dia! 12º Fórum Finaflor debate a ‘Infância nas tradições ancestrais’ amanhã, no aud. Paulo Freire, às 8h30. https://t.co/fl1d4jWqDU ","",NA,0,0
"2015-12-02 18:11Z","Filha de Guimarães Rosa participa de aula aberta sobre o escritor amanhã, às 20h, na Escola de Letras da #unirio. https://t.co/plXZJeBb2R ","",NA,2,1
"2015-12-02 15:03Z","É hoje, às 15h (sala Villa-Lobos), o Concerto dos Alunos de Composição na #unirio. Venha prestigiar nossos talentos! https://t.co/mbbTbKFtJR ","",NA,0,0
"2015-12-02 13:23Z","#unirio lança novo Portal de Submissão de Projetos de Pesquisa. Quer conhecer melhor a ferramenta? Então, confira: https://t.co/jY1vjRz6J0 ","",NA,0,0
"2015-12-02 10:58Z","🎶 Here comes the sun...Here comes the sun 🎶 https://t.co/LhbATHqpe7 ","",NA,0,0
"2015-12-01 18:00Z","Fique atento: as inscrições para bolsa de monitoria da Prograd vão até esta sexta, dia 4/12. Acesse e se inscreva: https://t.co/MBmOhZSqel ","",NA,0,0
"2015-12-01 13:54Z","Concerto dos Alunos de Composição da #unirio acontece amanhã, às 15h, na sala Villa Lobos. Venha conferir!  https://t.co/mbbTbKFtJR ","",NA,0,0
"2015-12-01 10:53Z","Hoje é um dia de combate e luta! A #unirio &amp; HUGG alertam: Aids é uma doença que pode ser evitada. Previna-se! https://t.co/TMrAf002zo ","",NA,0,1
"2015-11-30 15:47Z","“Sobre o Infinito” é o tema do I Encontro de História da Filosofia na #unirio. Dia 3, às 13h30, no CCET. Imperdível! https://t.co/jecNYGPhvE ","",NA,0,0
"2015-11-30 14:13Z","Amanhã, às 18h, no CCH, tem mais uma edição do Seminário Antonio Gramsci. Não perca! https://t.co/WQjlwiBibu https://t.co/XXtzRmLUgT ","",NA,0,0
"2015-11-30 12:15Z","Sejam bem-vindos: @ClaraGuimarae, @DBDaianeBarbosa, @edubneves, @CoxBernardo, @manuumarquess e @GabriellaProf. 

👏👏👏 #galeraunirio ","",NA,2,0
"2015-11-30 11:16Z","Bom dia!!! Vai um café?!

#navibedaunirio #siga #curta https://t.co/dZ06cEFzI2 ","",NA,0,0
"2015-11-27 15:32Z","Vem aí o 12º Fórum Finaflor e o 1º Encontro do Núcleo Infâncias, Natureza e Artes. Dia 05/12, no CCH. Programação: https://t.co/fl1d4jWqDU ","",NA,0,0
"2015-11-27 14:02Z","#unirio oferece amanhã curso gratuito sobre as normas da ABNT para alunos dos cursos de graduação. Inscreva-se! https://t.co/XeE83EbDDC ","",NA,0,0
"2015-11-27 12:30Z","Que tal discutir sobre ideologia a partir do filme “A Origem”? A próxima sessão do CINE CCH é amanhã, às 9h30. https://t.co/0KZHtoOLjq ","",NA,0,0
"2015-11-27 11:06Z","Bom dia a todos!!!! 😀😀😀

#navibedaunirio #siga #curta https://t.co/2Wf56USx74 ","",NA,0,0
"2015-11-26 15:55Z","Desafios atuais da documentação e gestão da informação em museus é tema da palestra que ocorre hoje, às 17h, no CCH. https://t.co/hPVfqu6vc0 ","",NA,0,0
"2015-11-26 14:24Z","O Fórum de Psicanálise e Cinema da #unirio encerra as atividades de 2015 com “O Último Amor de Mr. Morgan”. Venha! https://t.co/tSd3bIxNxJ ","",NA,0,0
"2015-11-26 12:38Z","Já se programou? É hoje a palestra do PPGAN sobre a síndrome metabólica. Às 12h30, na Escola de Nutrição da #unirio. https://t.co/2HxXBNWWev ","",NA,0,0
"2015-11-26 11:22Z","Bom dia!!! Venha visitar a exposição “Cuidado: luz e esperança”, da Escola de Enfermagem. Até o dia 04/12. Saiba +: https://t.co/3Pj7a6iodn ","",NA,0,0
"2015-11-25 15:26Z","Venha decifrar as bases moleculares da Doença de Parkinson na #unirio. Amanhã, às 15h30, na Escola de Enfermagem. https://t.co/oOKjOoqNdj ","",NA,1,2
"2015-11-25 14:12Z","Fique ligado que hoje é abertura da 1ª Semana de Patologia Geral  no @ibunirio. Não perca! https://t.co/dnXzjxfDLB https://t.co/JbsWKj3DrV ","",NA,0,0
"2015-11-25 12:38Z","Já ouviu falar sobre a síndrome metabólica? Este será o tema da próxima palestra do PPGAN. Amanhã, às 12h30. Saiba +:https://t.co/2HxXBNWWev ","",NA,1,0
"2015-11-25 11:03Z","Bom dia!  Já participou da VI Semana de Filosofia da #unirio? As atividades vão até sexta. https://t.co/S8bUvpmR7l https://t.co/hspmIYVbtl ","",NA,1,0
"2015-11-24 15:27Z","Começa amanhã a 1ª Semana de Patologia Geral da #unirio. Confira a programação, que inclui debates, pôsteres e curso!https://t.co/dnXzjxfDLB ","",NA,2,1
"2015-11-24 13:41Z","É da área de Biblioteconomia? Tem interesse no assunto? Não perca hoje a mesa-redonda ‘Convergências e Divergências’.https://t.co/RSWijMaCu2 ","",NA,0,1
"2015-11-24 11:58Z","Quer ajudar as vítimas de Mariana? A #unirio está recebendo doações de água na sede da EMC e na anatomia do @IBUNIRIO até às 12h de 25/11. ","",NA,0,0
"2015-11-24 11:09Z","Bom dia !! A VII Semana de Integração HUGG e Escola de Medicina já começou! Não perca! Confira a programação: https://t.co/gtt7o23PcT ","",NA,0,0
"2015-11-23 16:43Z","Começou hoje a VI Semana de Filosofia da #unirio. Vamos ter atividades até sexta-feira. Confira a programação: https://t.co/S8bUvpmR7l ","",NA,2,1
"2015-11-23 15:07Z","Amanhã começa o Turismo &amp; Cia, evento que discute a área como um fenômeno multifacetado. Mais informações em: https://t.co/LfRi1HQSUk ","",NA,0,0
"2015-11-23 13:34Z","@reidsxexelentos, realmente não temos! Mas a #unirio oferece excelentes cursos em diversas áreas: Vê só: https://t.co/U9OoveTCJH 😉 ","@lucasbrx94",NA,1,0
"2015-11-23 13:24Z","Começa hoje! Medicina, enfermagem, saúde coletiva e muito mais na VII Semana de Integração HUGG &amp; EMC da #unirio. https://t.co/FPxzrHzPIf ","",NA,0,0
"2015-11-23 11:00Z","Hoje é o último dia para fazer diferença! Escolha seu candidato nas eleições Consuni e Consepe:  https://t.co/YMovgecDjR ","",NA,0,0
"2015-11-23 10:57Z","Bom dia! Comece o dia com um sorriso! https://t.co/uxcOB6GiB1 ","",NA,0,0
"2015-11-19 15:37Z","Semana que vem tem VII Semana de Integração HUGG &amp; Escola de Medicina da #unirio. Palestras, cursos e muito mais! https://t.co/FPxzrHzPIf ","",NA,0,0
"2015-11-19 14:16Z","Dia 1/12, às 18h, no CCH, tem mais uma edição do Seminário Antonio Gramsci. Não perca! https://t.co/WQjlwiBibu https://t.co/PqSBGf1lyC ","",NA,0,0
"2015-11-19 11:49Z","Alunos e servidores da #unirio: já votaram para os Conselhos Superiores? Confiram os locais. Participem! https://t.co/faHt5ahG08 ","",NA,0,0
"2015-11-19 10:45Z","Exposição “Mulher – Faces e Lutas"", do curso de Museologia, vai só até quarta que vem, dia 25, no CCH. Não perca!  https://t.co/0SriehLMyK ","",NA,1,0
"2015-11-19 10:03Z","Sejam muito bem-vindos: @MariyahDias @liananog  @jairjesusjr @RedeRNP @01ABR64 👏👏👏

#galeraunirio #siga #curta ","",NA,0,0
"2015-11-18 17:09Z","Amanhã é dia de debater as experiências em espiritualidade e saúde! Veja: https://t.co/QcQFiAUxHB @inca_rj @into_br https://t.co/uu808P6vzc ","",NA,0,0
"2015-11-18 14:47Z","Atenção alunos participantes de Projetos de Ensino: inscrições para seleção de bolsas de monitoria vão até dia 4/12! https://t.co/MBmOhZSqel ","",NA,0,0
"2015-11-18 13:12Z","Turismo: um fenômeno multifacetado. Essa é a proposta de debate do Turismo &amp; Cia, que acontece nos dias 24, 25 e 26.https://t.co/LfRi1HQSUk ","",NA,0,0
"2015-11-18 11:50Z","Bom dia! Amanhã tem II Seminário Propostas de Pedagogia Libertária! Mesas-redondas: 14h e 18h, no aud. Paulo Freire.https://t.co/9HXsIJXca1 ","",NA,1,1
"2015-11-17 19:03Z","@luizagurl Ainda não temos essa informação. Continue acompanhando aqui. Assim que sair, vamos divulgar! ;) ","",NA,0,0
"2015-11-17 18:27Z","Saiu o edital para mestrado e doutorado em Alimentos e Nutrição do PPGAN. Inscrições de 7/12 a 29/01/2016. Confira: https://t.co/RnQXKnT8Qw ","",NA,0,0
"2015-11-17 17:12Z","Ainda dá tempo de conferir a XXVI Jornada Arquivística da #unirio, que vai até amanhã, no CCH! https://t.co/oB5k2WCjNY @aaerj ","",NA,0,0
"2015-11-17 15:36Z","As eleições para o Consuni e para o Consepe começam amanhã! Confira a lista e escolha seu candidato! Participe! https://t.co/YMovgecDjR ","",NA,0,0
"2015-11-17 13:30Z","Capes aprova Mestrado em Ecoturismo e Conservação da #unirio. 👏👏👏Edital em breve. Aguardem!!! Mais informações: https://t.co/LJsfS55rbx ","",NA,2,0
"2015-11-17 12:13Z","Sejam muito bem-vindos: @samanths , @pablocastro713, @lazarodare, @aanachaves  e @Aphvict. 👏👏👏

#galeraunirio #siga #curta ","",NA,1,0
"2015-11-17 10:47Z","Bom dia! 🌞 Já conferiu o que está rolando no 1º Fórum dos Cursos de Graduação? Participe do último dia de debates: https://t.co/Wc4yS5kDzo ","",NA,1,0
"2015-11-16 15:36Z","Vem aí a VII Semana de Integração HUGG &amp; Escola de Medicina da #unirio. Palestras, cursos e muito mais! 23 a 28/11! https://t.co/FPxzrHzPIf ","",NA,0,0
"2015-11-16 12:57Z","Simpósio debate as experiências em espiritualidade e saúde. Dia 19/11! https://t.co/QcQFiAUxHB  @inca_rj @into_br https://t.co/vYCiHbMa69 ","",NA,0,0
"2015-11-16 11:02Z","Bom dia! 🌞 Daqui a pouco começa o I Fórum de Cursos de Graduação, no auditório Tércio Pacitti/CCET. Confira: https://t.co/LOT4RQOExa ","",NA,1,0
"2015-11-13 17:46Z","Rumo à 26ª edição! A Jornada Arquivística da #unirio está chegando.Semana que vem, de 16 a 18 de novembro! https://t.co/OuttwYxPhW @aaerj ","",NA,2,1
"2015-11-13 16:30Z","@thais_lima86, @lazarodare, @pablocastro713, @samanths Sejam muito bem-vindos! 👏👏👏👏
#galeraunirio #siga #curta ","@thaisriblima",NA,1,0
"2015-11-13 14:51Z","Já está sabendo do I Fórum dos Cursos Graduação da #unirio? Nos dias 16 e 17/11 teremos várias atividades. Confira: https://t.co/LOT4RQOExa ","",NA,0,0
"2015-11-13 12:17Z","Não se esqueça do seminário do @ibunirio hoje, às 12h. Confira o tema do debate: https://t.co/syX79rNIYX ","",NA,0,0
"2015-11-13 10:57Z","Bom dia! 🌞 História social do trabalho é tema de seminário nos dias 18 e 19/11 no CCH. Veja: https://t.co/hjp56Szh1R https://t.co/Bw1jaM6EYb ","",NA,0,0
"2015-11-12 14:55Z","O próximo seminário do @IBUNIRIO é nesta sexta-feira, às 12h. Confira o tema aqui: inserir o link. Não perca! https://t.co/syX79rNIYX ","",NA,1,0
"2015-11-12 13:01Z","Professor da #unirio, Manoel de Lima, participa hoje, às 17h, do 4º Seminário de Letras Expandidas da @PucRioDigital https://t.co/y6hODeXn5U ","",NA,2,0
"2015-11-12 11:41Z","Bom dia! A #unirio valoriza todos aqueles que se dedicam a criar e a inovar.
Parabéns, inventores! https://t.co/Zd0UJE3OfB ","",NA,2,0
"2015-11-11 16:58Z","Já colocou na agenda? É hoje, às 18h30, mesa-redonda sobre poluição da Baía de Guanabara, no IBIO. Aguardamos você! https://t.co/iHuYKYK6S2 ","",NA,1,1
"2015-11-11 15:52Z","Sejam muito bem-vindos: @LaisLiberato18, @Flauta_KAYO, @CICbioGUNE e @prpsantos. 👏👏👏

#galeraunirio #siga #curta ","",NA,2,0
"2015-11-11 14:32Z","Baseada na tese premiada da #unirio, exposição sobre Martins Penna encanta o @Sesc_Rio. https://t.co/XavROEBLtZ https://t.co/fqPj7jmuue ","",NA,2,1
"2015-11-11 14:05Z","@fuckchico, não temos mais! Desde 2008, a Universidade Federal do Estado do Rio de Janeiro (UNIRIO) adotou como forma de ingresso o ENEM. ","@lipsope",NA,0,0
"2015-11-11 13:55Z","@fuckchico, a forma de ingresso para os cursos da #unirio é o ENEM, que já ocorreu este ano. Qualquer dúvida, só entrar em contato.😉 ","@lipsope",NA,0,0
"2015-11-11 13:40Z","As inscrições para membros dos Conselhos Superiores da #unirio estão abertas. Técnicos e alunos podem se candidatar. https://t.co/Lutq94mWBS ","",NA,0,0
"2015-11-11 11:01Z","Bom dia! Começando a quarta com uma dica cultural: ‘Está à venda o jardim das cerejeiras’. Peça em cartaz até 26/11. https://t.co/BMvBk1SyLW ","",NA,0,0
"2015-11-10 16:23Z","Que tal discutirmos sobre a poluição na Baía de Guanabara? Mesa-redonda debate este tema amanhã, às 18h30, no IBIO. https://t.co/iHuYKYK6S2 ","",NA,2,2
"2015-11-10 15:18Z","Já está no ar a nova edição da revista Museologia e Patrimônio, do Programa de Pós–Graduação da #unirio.Interessado? https://t.co/pV5uZjiVnA ","",NA,0,0
"2015-11-10 13:24Z","Trajetória da mulher brasileira é tema de exposição da #unirio. Amanhã, às 14h, no CLA. https://t.co/0SriehubHc https://t.co/0sNaeiB6Ao ","",NA,1,1
"2015-11-10 12:04Z","Ainda está rolando o 1º Ciclo de Palestras da Biologia, no auditório IBIO/CCET. As atividades vão até dia 11. Veja: https://t.co/KavH5VRLqX ","",NA,0,0
"2015-11-10 11:08Z","Nós ouvimos bom dia?!

#navibedaunirio #siga #curta #unirio https://t.co/WLKpaed0hg ","",NA,2,0
"2015-11-09 16:29Z","Participe do projeto ""Turismo Cultural no Campo de Santana"", de 15 a 22 de novembro. Confira a programação: https://t.co/MFysJtX8r4 ","",NA,1,0
"2015-11-09 14:26Z","Já está preparado para a palestra sobre música e cultura da flauta que ocorre esta tarde, no CLA? Não perca!Às 15h. https://t.co/2tuu1WM22R ","",NA,0,0
"2015-11-09 12:46Z","‘Perdemos a simplicidade das coisas’, diz aluna que participou do Projeto Canudos. Veja: https://t.co/VbQGzXWy14 https://t.co/qQJ0nCVP2f ","",NA,0,0
"2015-11-09 11:58Z","Sejam muito bem-vindos: @Larypretta, @bchufc, @Debby_220, @tamiryspessanha e @LizandraToscano.

#galeraunirio #curta #siga ","",NA,3,0
"2015-11-09 11:11Z","Escolha uma boa música e comece a semana com bom humor. Venha curtir essa energia com a #unirio. 

#navibedaunirio https://t.co/EkokxmQkDm ","",NA,0,0
"2015-11-09 10:36Z","@carolinelima_v,ainda não temos essa previsão, mas estamos de olho! Continue acompanhando aqui e no site da Escola: https://t.co/bWAmtyzqXQ ","",NA,0,0
"2015-11-09 10:35Z","@candidaoficial, nós quem nos orgulhamos em tê-la em nossa Universidade. 

Obrigada! #galeraunirio #curta #siga ","@justcandida",NA,0,0
"2015-11-06 19:23Z","@biel_god ainda não temos essa previsão, mas estamos de olho! Continue acompanhando aqui e no site da Escola: https://t.co/bWAmtyhPzg ","@biel_god",NA,1,0
"2015-11-06 19:12Z","Tom Moore, da @FIU, vai dar palestra sobre a música e a cultura da flauta no CLA, dia 9, às 15h! É imperdível! https://t.co/2tuu1X3CUp ","",NA,1,0
"2015-11-06 18:01Z","Mesa-redonda promovida pela Prograd coloca em pauta o Plano Nacional de Educação. É dia 9, às 10h no @IBUNIRIO. https://t.co/nFwazmiJrf ","",NA,0,0
"2015-11-06 16:54Z","Excelência acadêmica: curso de Estética e Teoria do Teatro recebe nota máxima em avaliação do MEC. Parabéns! https://t.co/t8PH7jtQVM 👏👏👏 ","",NA,4,0
"2015-11-06 15:06Z","@candidaoficial Seja muito bem-vinda! 👏👏👏
#galeraunirio  #siga ","@justcandida",NA,0,0
"2015-11-06 15:03Z","Alunos e servidores interessados em fazer parte dos Conselhos Superiores da #unirio se liguem: inscrições 9 a 13/11! https://t.co/Lutq94mWBS ","",NA,0,0
"2015-11-06 14:50Z","@VitoriaViannna Fique ligada aqui! Assim que tivermos informações, divulgaremos! 😉 ","",NA,1,0
"2015-11-06 13:40Z","Daqui a pouco, às 12h. tem palestra sobre ‘Cupins e baratas e a produção de biocombustíveis no Brasil” no @IBUNIRIO. https://t.co/YfumpiEdl9 ","",NA,1,0
"2015-11-06 12:55Z","Neste sábado, 7/11, tem 'Encontro de Economia de Comunhão na Liberdade', às 16h, na Benjamin Constant, 23/5º andar. https://t.co/1qrW1wbcFO ","",NA,0,0
"2015-11-06 12:26Z","Olá @carolinelima_v! O Fórum de Psicanálise e Cinema acontece sempre na última sexta-feira do mês. O próximo é dia 27! 😉 ","",NA,0,0
"2015-11-06 11:20Z","Vendredi, freitag, kin'yōbi, viernes, friday... Todas essas palavras se traduzem nessa coisa linda que se chama ""Sexta-Feira""! 👍
Bom dia!!! ","",NA,2,0
"2015-11-06 11:11Z","@VitoriaViannna Seja muito bem-vinda! 👏👏👏
#galeraunirio  #siga ","",NA,0,0
"2015-11-05 16:05Z","Aqui na #unirio nós promovemos a cultura!  
5 de novembro – Dia Nacional da Cultura https://t.co/TJXWH3ujbE ","",NA,0,1
"2015-11-05 14:58Z","Já pensou em concorrer com o seu projeto a uma bolsa de monitoria da #unirio? Então aproveita essa chance: https://t.co/MBmOhZSqel ","",NA,0,0
"2015-11-05 13:39Z","“Cupins e baratas e a produção de biocombustíveis no Brasil” é tema de palestra do @IBUNIRIO. Amanhã, às 12h. Veja: https://t.co/YfumpiEdl9 ","",NA,2,0
